time,G_Gh,G_Dh,G_Gk,G_Bn,Tamb,HR, hs, Az,precip, Td
2005-11-17 20:00:00+00:00,0,0,0,0,12.6,66,0.0,88.1,0.0,6.4
2005-11-17 21:00:00+00:00,0,0,0,0,11.8,69,0.0,97.5,0.0,6.3
2005-11-17 22:00:00+00:00,0,0,0,0,10.9,69,0.0,110.0,0.0,5.6
2005-11-17 23:00:00+00:00,0,0,0,0,10.1,76,0.0,128.5,0.0,6.1
2005-11-18 00:00:00+00:00,0,0,0,0,9.3,79,0.0,-161.4,0.0,5.9
2005-11-18 01:00:00+00:00,0,0,0,0,8.4,80,0.0,-154.2,0.0,5.3
2005-11-18 02:00:00+00:00,0,0,0,0,7.6,79,0.0,-124.2,0.0,4.1
2005-11-18 03:00:00+00:00,0,0,0,0,7.1,78,0.0,-107.1,0.0,3.6
2005-11-18 04:00:00+00:00,0,0,0,0,6.7,81,0.0,-95.4,0.0,3.6
2005-11-18 05:00:00+00:00,0,0,0,0,6.3,82,0.0,-86.3,0.0,3.4
2005-11-18 06:00:00+00:00,0,0,0,0,6.0,82,0.0,-78.0,0.0,3.1
2005-11-18 07:00:00+00:00,0,0,0,0,5.9,84,0.0,-69.3,0.0,3.4
2005-11-18 08:00:00+00:00,79,32,230,447,7.0,77,6.1,-60.2,0.0,3.3
2005-11-18 09:00:00+00:00,248,44,515,740,9.0,64,16.0,-49.6,0.0,2.5
2005-11-18 10:00:00+00:00,410,49,749,878,11.2,59,24.3,-37.4,0.0,3.5
2005-11-18 11:00:00+00:00,528,54,912,937,13.0,51,30.4,-23.2,0.0,3.0
2005-11-18 12:00:00+00:00,587,58,994,958,14.4,47,33.5,-7.0,0.0,3.2
2005-11-18 13:00:00+00:00,590,61,1000,967,15.4,44,33.2,9.6,0.0,3.2
2005-11-18 14:00:00+00:00,522,57,907,945,15.9,43,29.5,26.0,0.0,3.5
2005-11-18 15:00:00+00:00,390,50,722,873,15.9,43,23.0,40.0,0.0,3.2
2005-11-18 16:00:00+00:00,223,43,478,725,15.1,47,14.3,51.6,0.0,3.9
2005-11-18 17:00:00+00:00,19,19,16,0,13.7,54,4.3,62.1,0.0,4.5
2005-11-18 18:00:00+00:00,0,0,0,0,13.2,62,0.0,71.0,0.0,6.2
2005-11-18 19:00:00+00:00,0,0,0,0,12.7,62,0.0,79.3,0.0,5.6
2005-11-18 20:00:00+00:00,0,0,0,0,12.3,71,0.0,87.6,0.0,7.1
2005-11-18 21:00:00+00:00,0,0,0,0,11.7,71,0.0,97.3,0.0,6.7
2005-11-18 22:00:00+00:00,0,0,0,0,11.2,77,0.0,109.4,0.0,7.4
2005-11-18 23:00:00+00:00,0,0,0,0,10.6,78,0.0,128.2,0.0,7.0
2005-11-19 00:00:00+00:00,0,0,0,0,10.3,74,0.0,-161.1,0.0,6.0
2005-11-19 01:00:00+00:00,0,0,0,0,10.1,80,0.0,-154.2,0.0,6.8
2005-11-19 02:00:00+00:00,0,0,0,0,9.8,80,0.0,-124.0,0.0,6.4
2005-11-19 03:00:00+00:00,0,0,0,0,9.6,76,0.0,-106.6,0.0,5.7
2005-11-19 04:00:00+00:00,0,0,0,0,9.5,84,0.0,-95.3,0.0,7.0
2005-11-19 05:00:00+00:00,0,0,0,0,9.4,91,0.0,-86.1,0.0,8.1
2005-11-19 06:00:00+00:00,0,0,0,0,9.3,98,0.0,-77.5,0.0,9.1
2005-11-19 07:00:00+00:00,0,0,0,0,9.4,100,0.0,-69.2,0.0,9.4
2005-11-19 08:00:00+00:00,81,29,243,500,10.7,93,5.9,-60.2,0.0,9.7
2005-11-19 09:00:00+00:00,255,45,529,771,12.9,81,15.8,-49.5,0.0,9.7
2005-11-19 10:00:00+00:00,421,56,771,897,15.1,73,24.0,-37.4,0.0,10.2
2005-11-19 11:00:00+00:00,541,62,938,955,17.2,62,30.1,-23.2,0.0,9.9
2005-11-19 12:00:00+00:00,600,66,1017,974,18.8,54,33.3,-7.0,0.0,9.4
2005-11-19 13:00:00+00:00,592,64,1006,970,20.0,47,33.0,9.5,0.0,8.5
2005-11-19 14:00:00+00:00,521,58,910,947,20.6,46,29.3,25.5,0.0,8.6
2005-11-19 15:00:00+00:00,391,52,726,875,20.6,48,22.8,39.5,0.0,9.2
2005-11-19 16:00:00+00:00,221,43,478,724,19.9,51,14.2,51.4,0.0,9.4
2005-11-19 17:00:00+00:00,17,17,13,0,18.4,58,4.2,61.5,0.0,9.9
2005-11-19 18:00:00+00:00,0,0,0,0,17.8,67,0.0,70.5,0.0,11.6
2005-11-19 19:00:00+00:00,0,0,0,0,17.3,73,0.0,79.1,0.0,12.4
2005-11-19 20:00:00+00:00,0,0,0,0,16.7,75,0.0,87.4,0.0,12.3
2005-11-19 21:00:00+00:00,0,0,0,0,16.2,77,0.0,97.1,0.0,12.1
2005-11-19 22:00:00+00:00,0,0,0,0,15.6,80,0.0,109.2,0.0,12.1
2005-11-19 23:00:00+00:00,0,0,0,0,15.1,82,0.0,127.6,0.0,11.9
2005-11-20 00:00:00+00:00,0,0,0,0,14.5,80,0.0,-160.5,0.0,11.1
2005-11-20 01:00:00+00:00,0,0,0,0,13.8,82,0.0,-154.1,0.0,10.9
2005-11-20 02:00:00+00:00,0,0,0,0,13.1,85,0.0,-123.5,0.0,10.7
2005-11-20 03:00:00+00:00,0,0,0,0,12.8,91,0.0,-106.4,0.0,11.4
2005-11-20 04:00:00+00:00,0,0,0,0,12.6,92,0.0,-95.1,0.0,11.3
2005-11-20 05:00:00+00:00,0,0,0,0,12.3,97,0.0,-86.0,0.0,11.8
2005-11-20 06:00:00+00:00,0,0,0,0,12.0,94,0.0,-77.4,0.0,11.0
2005-11-20 07:00:00+00:00,0,0,0,0,12.0,89,0.0,-69.1,0.0,10.1
2005-11-20 08:00:00+00:00,67,48,152,196,12.6,81,5.7,-60.1,0.0,9.4
2005-11-20 09:00:00+00:00,114,102,132,44,13.1,81,15.5,-49.5,0.4,9.8
2005-11-20 10:00:00+00:00,187,176,192,27,13.6,80,23.8,-37.3,0.7,10.2
2005-11-20 11:00:00+00:00,210,203,207,15,14.2,71,29.9,-23.1,0.0,9.2
2005-11-20 12:00:00+00:00,233,225,230,16,14.6,66,33.0,-7.0,0.0,8.4
2005-11-20 13:00:00+00:00,257,243,260,25,14.9,80,32.7,9.5,0.1,11.5
2005-11-20 14:00:00+00:00,255,219,296,75,15.2,63,29.1,25.4,0.1,8.1
2005-11-20 15:00:00+00:00,118,118,108,0,15.0,59,22.6,39.4,0.0,7.1
2005-11-20 16:00:00+00:00,97,93,100,19,14.6,76,14.1,51.3,0.2,10.4
2005-11-20 17:00:00+00:00,28,28,26,3,14.0,84,4.1,61.4,1.4,11.3
2005-11-20 18:00:00+00:00,0,0,0,0,12.9,84,0.0,70.4,3.8,10.3
2005-11-20 19:00:00+00:00,0,0,0,0,13.1,84,0.0,78.6,0.0,10.5
2005-11-20 20:00:00+00:00,0,0,0,0,12.6,84,0.0,87.3,0.0,10.0
2005-11-20 21:00:00+00:00,0,0,0,0,12.1,84,0.0,96.5,0.0,9.5
2005-11-20 22:00:00+00:00,0,0,0,0,11.5,84,0.0,108.5,0.0,8.9
2005-11-20 23:00:00+00:00,0,0,0,0,10.9,85,0.0,127.3,0.0,8.5
2005-11-21 00:00:00+00:00,0,0,0,0,10.5,90,0.0,-160.3,0.0,9.0
2005-11-21 01:00:00+00:00,0,0,0,0,10.1,94,0.0,-154.1,0.0,9.2
2005-11-21 02:00:00+00:00,0,0,0,0,9.6,95,0.0,-123.3,0.0,8.9
2005-11-21 03:00:00+00:00,0,0,0,0,9.4,95,0.0,-106.3,0.0,8.7
2005-11-21 04:00:00+00:00,0,0,0,0,9.2,98,0.0,-95.0,0.0,8.8
2005-11-21 05:00:00+00:00,0,0,0,0,9.0,80,0.0,-85.5,0.0,5.7
2005-11-21 06:00:00+00:00,0,0,0,0,8.8,77,0.0,-77.3,0.0,5.1
2005-11-21 07:00:00+00:00,0,0,0,0,8.8,84,0.0,-69.1,0.0,6.3
2005-11-21 08:00:00+00:00,5,5,3,0,8.8,85,5.5,-59.6,0.0,6.5
2005-11-21 09:00:00+00:00,158,103,253,208,10.4,79,15.3,-49.4,0.0,6.9
2005-11-21 10:00:00+00:00,206,175,244,78,11.6,74,23.6,-37.3,0.0,7.1
2005-11-21 11:00:00+00:00,309,234,402,151,12.8,74,29.7,-23.1,0.0,8.3
2005-11-21 12:00:00+00:00,417,248,598,312,14.1,67,32.8,-7.1,0.0,8.1
2005-11-21 13:00:00+00:00,228,212,246,29,14.2,67,32.5,9.4,0.0,8.2
2005-11-21 14:00:00+00:00,228,210,253,37,14.3,67,28.9,25.3,0.0,8.2
2005-11-21 15:00:00+00:00,267,163,403,274,14.5,70,22.5,39.3,0.0,9.1
2005-11-21 16:00:00+00:00,216,93,416,509,14.5,73,13.9,51.2,0.0,9.7
2005-11-21 17:00:00+00:00,27,27,24,0,13.7,82,4.0,61.3,0.0,10.8
2005-11-21 18:00:00+00:00,0,0,0,0,13.4,81,0.0,70.2,0.0,10.3
2005-11-21 19:00:00+00:00,0,0,0,0,13.0,80,0.0,78.5,0.0,9.8
2005-11-21 20:00:00+00:00,0,0,0,0,12.7,84,0.0,87.1,0.0,10.0
2005-11-21 21:00:00+00:00,0,0,0,0,12.5,83,0.0,96.3,0.0,9.6
2005-11-21 22:00:00+00:00,0,0,0,0,12.1,88,0.0,108.3,0.0,10.1
2005-11-21 23:00:00+00:00,0,0,0,0,11.7,92,0.0,127.0,0.0,10.4
2005-11-22 00:00:00+00:00,0,0,0,0,11.4,89,0.0,-160.0,0.2,9.7
2005-11-22 01:00:00+00:00,0,0,0,0,11.2,92,0.0,-154.0,0.2,10.0
2005-11-22 02:00:00+00:00,0,0,0,0,10.9,96,0.0,-123.2,0.3,10.3
2005-11-22 03:00:00+00:00,0,0,0,0,10.8,96,0.0,-106.1,0.1,10.2
2005-11-22 04:00:00+00:00,0,0,0,0,10.7,98,0.0,-94.5,0.0,10.4
2005-11-22 05:00:00+00:00,0,0,0,0,10.7,98,0.0,-85.4,0.0,10.3
2005-11-22 06:00:00+00:00,0,0,0,0,10.3,98,0.0,-77.2,1.2,10.0
2005-11-22 07:00:00+00:00,0,0,0,0,10.4,96,0.0,-68.6,0.8,9.8
2005-11-22 08:00:00+00:00,19,19,15,0,10.8,96,5.4,-59.5,0.1,10.2
2005-11-22 09:00:00+00:00,62,62,54,0,11.3,96,15.1,-49.3,0.1,10.7
2005-11-22 10:00:00+00:00,97,97,87,0,11.8,96,23.4,-37.3,0.0,11.1
2005-11-22 11:00:00+00:00,120,120,107,0,12.1,93,29.4,-23.1,0.5,11.0
2005-11-22 12:00:00+00:00,146,146,133,0,12.4,96,32.6,-7.1,1.0,11.9
2005-11-22 13:00:00+00:00,167,167,154,1,12.8,88,32.3,9.3,0.0,10.9
2005-11-22 14:00:00+00:00,121,121,109,0,12.9,87,28.7,25.2,0.4,10.7
2005-11-22 15:00:00+00:00,83,83,73,0,12.8,86,22.3,39.2,0.7,10.5
2005-11-22 16:00:00+00:00,46,46,39,0,12.7,87,13.8,51.1,0.0,10.7
2005-11-22 17:00:00+00:00,3,3,2,0,12.4,85,3.9,61.1,0.6,9.9
2005-11-22 18:00:00+00:00,0,0,0,0,11.6,90,0.0,70.1,2.4,10.0
2005-11-22 19:00:00+00:00,0,0,0,0,11.4,90,0.0,78.3,1.9,9.8
2005-11-22 20:00:00+00:00,0,0,0,0,11.1,92,0.0,86.6,1.5,9.9
2005-11-22 21:00:00+00:00,0,0,0,0,10.4,92,0.0,96.1,3.3,9.1
2005-11-22 22:00:00+00:00,0,0,0,0,9.7,94,0.0,108.1,4.8,8.8
2005-11-22 23:00:00+00:00,0,0,0,0,8.3,98,0.0,126.3,10.1,8.1
2005-11-23 00:00:00+00:00,0,0,0,0,9.7,98,0.0,-159.4,1.4,9.4
2005-11-23 01:00:00+00:00,0,0,0,0,9.7,97,0.0,-153.6,0.0,9.2
2005-11-23 02:00:00+00:00,0,0,0,0,9.4,96,0.0,-123.0,0.0,8.8
2005-11-23 03:00:00+00:00,0,0,0,0,9.3,94,0.0,-105.6,0.0,8.3
2005-11-23 04:00:00+00:00,0,0,0,0,9.1,94,0.0,-94.4,0.0,8.3
2005-11-23 05:00:00+00:00,0,0,0,0,9.0,89,0.0,-85.3,0.0,7.2
2005-11-23 06:00:00+00:00,0,0,0,0,8.9,86,0.0,-77.1,0.0,6.7
2005-11-23 07:00:00+00:00,0,0,0,0,8.8,87,0.0,-68.5,0.0,6.8
2005-11-23 08:00:00+00:00,18,18,14,0,9.2,84,5.2,-59.5,0.0,6.8
2005-11-23 09:00:00+00:00,130,103,180,104,10.6,84,14.9,-49.3,0.0,8.0
2005-11-23 10:00:00+00:00,164,156,165,21,11.4,80,23.1,-37.2,0.0,8.0
2005-11-23 11:00:00+00:00,248,223,282,52,12.2,80,29.2,-23.1,0.2,8.8
2005-11-23 12:00:00+00:00,341,258,442,154,13.1,62,32.3,-7.1,0.0,6.0
2005-11-23 13:00:00+00:00,300,258,351,80,13.5,62,32.1,9.3,0.0,6.3
2005-11-23 14:00:00+00:00,279,231,334,99,13.8,64,28.5,25.1,0.0,7.0
2005-11-23 15:00:00+00:00,162,153,166,25,13.5,63,22.2,39.1,0.1,6.7
2005-11-23 16:00:00+00:00,51,51,44,0,12.9,63,13.7,50.6,0.0,6.2
2005-11-23 17:00:00+00:00,4,4,2,0,12.3,80,3.8,61.0,0.4,8.9
2005-11-23 18:00:00+00:00,0,0,0,0,11.7,80,0.0,69.6,0.0,8.4
2005-11-23 19:00:00+00:00,0,0,0,0,11.2,80,0.0,78.2,0.0,7.8
2005-11-23 20:00:00+00:00,0,0,0,0,10.6,80,0.0,86.4,0.0,7.2
2005-11-23 21:00:00+00:00,0,0,0,0,10.0,80,0.0,95.6,0.0,6.7
2005-11-23 22:00:00+00:00,0,0,0,0,9.4,82,0.0,107.5,0.0,6.5
2005-11-23 23:00:00+00:00,0,0,0,0,8.8,83,0.0,126.1,0.0,6.1
2005-11-24 00:00:00+00:00,0,0,0,0,8.2,89,0.0,-159.2,0.0,6.4
2005-11-24 01:00:00+00:00,0,0,0,0,7.5,93,0.0,-153.5,0.0,6.5
2005-11-24 02:00:00+00:00,0,0,0,0,6.8,87,0.0,-122.5,0.0,4.8
2005-11-24 03:00:00+00:00,0,0,0,0,6.4,90,0.0,-105.4,0.0,4.9
2005-11-24 04:00:00+00:00,0,0,0,0,6.0,92,0.0,-94.3,0.0,4.9
2005-11-24 05:00:00+00:00,0,0,0,0,5.7,89,0.0,-85.2,0.0,4.0
2005-11-24 06:00:00+00:00,0,0,0,0,5.4,90,0.0,-77.0,0.0,3.9
2005-11-24 07:00:00+00:00,0,0,0,0,5.1,92,0.0,-68.4,0.0,3.9
2005-11-24 08:00:00+00:00,24,24,20,0,5.6,93,5.0,-59.4,0.0,4.6
2005-11-24 09:00:00+00:00,168,91,307,303,7.4,83,14.7,-49.2,0.0,4.6
2005-11-24 10:00:00+00:00,344,121,601,572,9.4,73,22.9,-37.2,0.0,4.8
2005-11-24 11:00:00+00:00,459,103,804,735,11.1,64,29.0,-23.1,0.0,4.5
2005-11-24 12:00:00+00:00,435,194,686,453,11.9,58,32.1,-7.2,0.0,3.8
2005-11-24 13:00:00+00:00,434,195,685,453,12.5,55,31.9,9.2,0.0,3.6
2005-11-24 14:00:00+00:00,378,169,610,440,12.7,52,28.4,25.0,0.0,3.1
2005-11-24 15:00:00+00:00,322,96,590,601,12.6,52,22.0,38.6,0.0,2.9
2005-11-24 16:00:00+00:00,172,63,361,463,11.9,53,13.6,50.4,0.0,2.7
2005-11-24 17:00:00+00:00,15,15,11,0,10.6,59,3.7,60.5,0.0,2.9
2005-11-24 18:00:00+00:00,0,0,0,0,10.0,65,0.0,69.5,0.0,3.6
2005-11-24 19:00:00+00:00,0,0,0,0,9.4,64,0.0,78.0,0.0,3.0
2005-11-24 20:00:00+00:00,0,0,0,0,8.8,67,0.0,86.3,0.0,3.1
2005-11-24 21:00:00+00:00,0,0,0,0,8.2,72,0.0,95.4,0.0,3.4
2005-11-24 22:00:00+00:00,0,0,0,0,7.6,76,0.0,107.3,0.0,3.7
2005-11-24 23:00:00+00:00,0,0,0,0,7.0,74,0.0,125.4,0.0,2.6
2005-11-25 00:00:00+00:00,0,0,0,0,6.6,77,0.0,-158.5,0.0,2.8
2005-11-25 01:00:00+00:00,0,0,0,0,6.2,74,0.0,-153.5,0.0,2.0
2005-11-25 02:00:00+00:00,0,0,0,0,5.9,74,0.0,-122.3,0.0,1.6
2005-11-25 03:00:00+00:00,0,0,0,0,5.7,75,0.0,-105.3,0.0,1.7
2005-11-25 04:00:00+00:00,0,0,0,0,5.5,79,0.0,-94.1,0.0,2.3
2005-11-25 05:00:00+00:00,0,0,0,0,5.4,79,0.0,-85.1,0.0,2.0
2005-11-25 06:00:00+00:00,0,0,0,0,5.2,80,0.0,-76.6,0.0,2.2
2005-11-25 07:00:00+00:00,0,0,0,0,5.1,88,0.0,-68.3,0.0,3.2
2005-11-25 08:00:00+00:00,23,23,19,0,5.8,87,4.8,-59.3,0.0,3.9
2005-11-25 09:00:00+00:00,258,68,551,758,9.1,68,14.5,-49.2,0.0,3.5
2005-11-25 10:00:00+00:00,432,87,807,894,11.8,59,22.7,-37.2,0.0,4.0
2005-11-25 11:00:00+00:00,559,97,987,959,13.8,52,28.8,-23.1,0.0,4.1
2005-11-25 12:00:00+00:00,622,104,1075,980,15.3,48,31.9,-7.2,0.0,4.3
2005-11-25 13:00:00+00:00,617,103,1069,979,16.3,44,31.7,9.1,0.0,4.1
2005-11-25 14:00:00+00:00,546,94,970,955,16.8,44,28.2,24.5,0.0,4.4
2005-11-25 15:00:00+00:00,414,85,780,883,16.6,46,21.9,38.4,0.0,5.0
2005-11-25 16:00:00+00:00,235,64,515,734,15.7,51,13.5,50.3,0.0,5.6
2005-11-25 17:00:00+00:00,14,14,11,0,14.0,57,3.6,60.4,0.0,5.6
2005-11-25 18:00:00+00:00,0,0,0,0,13.4,64,0.0,69.3,0.0,6.8
2005-11-25 19:00:00+00:00,0,0,0,0,12.8,68,0.0,77.5,0.0,7.0
2005-11-25 20:00:00+00:00,0,0,0,0,12.2,67,0.0,86.1,0.0,6.3
2005-11-25 21:00:00+00:00,0,0,0,0,11.5,70,0.0,95.2,0.0,6.2
2005-11-25 22:00:00+00:00,0,0,0,0,10.8,69,0.0,107.1,0.0,5.5
2005-11-25 23:00:00+00:00,0,0,0,0,10.1,79,0.0,125.1,0.0,6.7
2005-11-26 00:00:00+00:00,0,0,0,0,9.4,81,0.0,-158.2,0.0,6.4
2005-11-26 01:00:00+00:00,0,0,0,0,8.6,85,0.0,-153.5,0.0,6.3
2005-11-26 02:00:00+00:00,0,0,0,0,7.8,83,0.0,-122.2,0.0,5.1
2005-11-26 03:00:00+00:00,0,0,0,0,7.4,86,0.0,-105.2,0.0,5.1
2005-11-26 04:00:00+00:00,0,0,0,0,6.9,91,0.0,-94.0,0.0,5.6
2005-11-26 05:00:00+00:00,0,0,0,0,6.5,99,0.0,-85.0,0.0,6.4
2005-11-26 06:00:00+00:00,0,0,0,0,6.2,100,0.0,-76.5,0.0,6.2
2005-11-26 07:00:00+00:00,0,0,0,0,5.9,100,0.0,-68.3,0.0,5.9
2005-11-26 08:00:00+00:00,20,20,16,0,6.4,100,4.6,-59.3,0.0,6.4
2005-11-26 09:00:00+00:00,224,43,498,730,8.8,81,14.3,-49.1,0.0,5.7
2005-11-26 10:00:00+00:00,380,49,726,863,10.9,68,22.5,-37.1,0.0,5.2
2005-11-26 11:00:00+00:00,494,52,887,924,12.7,61,28.6,-23.1,0.0,5.4
2005-11-26 12:00:00+00:00,554,56,970,947,13.7,61,31.7,-7.2,0.0,6.3
2005-11-26 13:00:00+00:00,552,56,969,950,14.5,55,31.5,9.1,0.0,5.6
2005-11-26 14:00:00+00:00,485,51,875,922,14.8,57,28.0,24.4,0.0,6.5
2005-11-26 15:00:00+00:00,368,50,711,860,14.7,55,21.8,38.3,0.0,5.7
2005-11-26 16:00:00+00:00,211,43,481,725,13.9,58,13.4,50.2,0.0,5.9
2005-11-26 17:00:00+00:00,14,14,11,0,12.6,63,3.5,60.3,0.0,5.8
2005-11-26 18:00:00+00:00,0,0,0,0,11.8,69,0.0,69.2,0.0,6.4
2005-11-26 19:00:00+00:00,0,0,0,0,11.1,69,0.0,77.4,0.0,5.6
2005-11-26 20:00:00+00:00,0,0,0,0,10.3,67,0.0,85.6,0.0,4.5
2005-11-26 21:00:00+00:00,0,0,0,0,9.5,71,0.0,95.1,0.0,4.6
2005-11-26 22:00:00+00:00,0,0,0,0,8.8,74,0.0,106.4,0.0,4.4
2005-11-26 23:00:00+00:00,0,0,0,0,8.0,76,0.0,124.5,0.0,4.1
2005-11-27 00:00:00+00:00,0,0,0,0,7.4,79,0.0,-157.6,0.0,4.0
2005-11-27 01:00:00+00:00,0,0,0,0,6.8,77,0.0,-153.5,0.0,3.1
2005-11-27 02:00:00+00:00,0,0,0,0,6.3,80,0.0,-122.1,0.0,3.0
2005-11-27 03:00:00+00:00,0,0,0,0,6.0,85,0.0,-105.1,0.0,3.6
2005-11-27 04:00:00+00:00,0,0,0,0,5.7,88,0.0,-93.5,0.0,3.8
2005-11-27 05:00:00+00:00,0,0,0,0,5.4,86,0.0,-84.5,0.0,3.3
2005-11-27 06:00:00+00:00,0,0,0,0,5.1,90,0.0,-76.4,0.0,3.6
2005-11-27 07:00:00+00:00,0,0,0,0,4.9,94,0.0,-68.2,0.0,4.0
2005-11-27 08:00:00+00:00,19,19,15,0,5.4,90,4.4,-59.2,0.0,4.0
2005-11-27 09:00:00+00:00,199,49,438,616,7.7,73,14.1,-49.1,0.0,3.2
2005-11-27 10:00:00+00:00,336,75,637,687,9.7,63,22.3,-37.1,0.0,2.9
2005-11-27 11:00:00+00:00,441,90,783,739,11.3,56,28.4,-23.1,0.0,3.0
2005-11-27 12:00:00+00:00,515,80,904,832,12.7,51,31.5,-7.3,0.0,3.0
2005-11-27 13:00:00+00:00,516,67,903,863,13.4,47,31.4,8.6,0.0,2.4
2005-11-27 14:00:00+00:00,455,61,819,842,13.7,46,27.9,24.4,0.0,2.4
2005-11-27 15:00:00+00:00,351,55,677,803,13.7,49,21.6,38.2,0.0,3.2
2005-11-27 16:00:00+00:00,199,42,456,682,13.0,51,13.3,50.1,0.0,3.2
2005-11-27 17:00:00+00:00,17,17,13,0,11.7,55,3.4,60.2,0.0,3.1
2005-11-27 18:00:00+00:00,0,0,0,0,11.0,61,0.0,69.1,0.0,3.8
2005-11-27 19:00:00+00:00,0,0,0,0,10.2,65,0.0,77.3,0.0,3.9
2005-11-27 20:00:00+00:00,0,0,0,0,9.5,68,0.0,85.4,0.0,3.9
2005-11-27 21:00:00+00:00,0,0,0,0,8.8,68,0.0,94.5,0.0,3.1
2005-11-27 22:00:00+00:00,0,0,0,0,8.0,67,0.0,106.2,0.0,2.2
2005-11-27 23:00:00+00:00,0,0,0,0,7.3,70,0.0,124.2,0.0,2.2
2005-11-28 00:00:00+00:00,0,0,0,0,6.7,73,0.0,-157.3,0.0,2.3
2005-11-28 01:00:00+00:00,0,0,0,0,6.0,73,0.0,-153.5,0.0,1.5
2005-11-28 02:00:00+00:00,0,0,0,0,5.3,75,0.0,-121.6,0.0,1.3
2005-11-28 03:00:00+00:00,0,0,0,0,5.0,79,0.0,-104.6,0.0,1.6
2005-11-28 04:00:00+00:00,0,0,0,0,4.6,86,0.0,-93.5,0.0,2.4
2005-11-28 05:00:00+00:00,0,0,0,0,4.2,85,0.0,-84.5,0.0,1.9
2005-11-28 06:00:00+00:00,0,0,0,0,4.0,84,0.0,-76.3,0.0,1.6
2005-11-28 07:00:00+00:00,0,0,0,0,3.7,81,0.0,-68.2,0.0,0.8
2005-11-28 08:00:00+00:00,19,19,15,0,4.1,84,4.2,-59.2,0.0,1.7
2005-11-28 09:00:00+00:00,211,43,477,697,6.5,71,13.9,-49.1,0.0,1.7
2005-11-28 10:00:00+00:00,368,48,711,848,8.6,60,22.1,-37.1,0.0,1.4
2005-11-28 11:00:00+00:00,483,51,875,915,10.4,51,28.2,-23.1,0.0,0.8
2005-11-28 12:00:00+00:00,543,55,958,939,11.8,45,31.3,-7.3,0.0,0.2
2005-11-28 13:00:00+00:00,526,58,927,903,12.6,43,31.2,8.5,0.0,0.5
2005-11-28 14:00:00+00:00,464,54,842,881,12.8,43,27.8,24.3,0.0,0.5
2005-11-28 15:00:00+00:00,352,49,686,828,12.6,43,21.5,38.1,0.0,0.3
2005-11-28 16:00:00+00:00,198,42,458,685,11.9,43,13.2,49.6,0.0,-0.4
2005-11-28 17:00:00+00:00,15,15,11,0,10.3,50,3.4,60.0,0.0,0.3
2005-11-28 18:00:00+00:00,0,0,0,0,9.7,58,0.0,68.6,0.0,2.0
2005-11-28 19:00:00+00:00,0,0,0,0,9.1,60,0.0,77.1,0.0,1.8
2005-11-28 20:00:00+00:00,0,0,0,0,8.5,62,0.0,85.3,0.0,1.8
2005-11-28 21:00:00+00:00,0,0,0,0,7.9,65,0.0,94.3,0.0,1.8
2005-11-28 22:00:00+00:00,0,0,0,0,7.3,68,0.0,106.0,0.0,1.8
2005-11-28 23:00:00+00:00,0,0,0,0,6.7,74,0.0,123.5,0.0,2.5
2005-11-29 00:00:00+00:00,0,0,0,0,6.3,80,0.0,-157.0,0.0,3.0
2005-11-29 01:00:00+00:00,0,0,0,0,5.9,89,0.0,-153.5,0.0,4.1
2005-11-29 02:00:00+00:00,0,0,0,0,5.4,94,0.0,-121.5,0.0,4.6
2005-11-29 03:00:00+00:00,0,0,0,0,5.2,95,0.0,-104.5,0.0,4.5
2005-11-29 04:00:00+00:00,0,0,0,0,5.0,94,0.0,-93.4,0.0,4.1
2005-11-29 05:00:00+00:00,0,0,0,0,4.7,98,0.0,-84.4,0.0,4.4
2005-11-29 06:00:00+00:00,0,0,0,0,4.6,96,0.0,-76.3,0.0,4.0
2005-11-29 07:00:00+00:00,0,0,0,0,4.4,96,0.0,-68.1,0.0,3.9
2005-11-29 08:00:00+00:00,12,12,8,0,4.7,91,4.1,-59.1,0.0,3.3
2005-11-29 09:00:00+00:00,97,94,99,14,5.5,91,13.8,-49.0,0.6,4.2
2005-11-29 10:00:00+00:00,173,162,179,28,6.5,87,21.9,-37.1,0.1,4.5
2005-11-29 11:00:00+00:00,258,221,305,78,7.5,83,28.0,-23.1,0.0,4.8
2005-11-29 12:00:00+00:00,315,261,381,105,8.3,79,31.2,-7.3,0.0,4.8
2005-11-29 13:00:00+00:00,327,260,424,131,8.9,78,31.0,8.4,0.0,5.2
2005-11-29 14:00:00+00:00,257,219,305,81,9.0,79,27.6,24.2,0.0,5.6
2005-11-29 15:00:00+00:00,162,151,181,31,8.8,71,21.4,38.0,0.0,3.8
2005-11-29 16:00:00+00:00,71,71,66,0,8.2,80,13.1,49.5,0.1,4.9
2005-11-29 17:00:00+00:00,4,4,2,0,7.5,81,3.3,59.5,0.0,4.5
2005-11-29 18:00:00+00:00,0,0,0,0,7.1,81,0.0,68.5,0.0,4.0
2005-11-29 19:00:00+00:00,0,0,0,0,6.7,86,0.0,77.0,0.0,4.4
2005-11-29 20:00:00+00:00,0,0,0,0,6.3,88,0.0,85.2,0.0,4.5
2005-11-29 21:00:00+00:00,0,0,0,0,5.8,91,0.0,94.2,0.0,4.6
2005-11-29 22:00:00+00:00,0,0,0,0,5.4,98,0.0,105.4,0.0,5.2
2005-11-29 23:00:00+00:00,0,0,0,0,5.0,96,0.0,123.3,0.0,4.4
2005-11-30 00:00:00+00:00,0,0,0,0,4.7,96,0.0,-156.3,0.0,4.1
